"REF_DATE","GEO","DGUID","Gender","Indicators","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021-10","New Brunswick","2016A000213","Men","Somewhat weak or very weak sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411503","6.2.2.4","118","E","","","0"
"2022-01","New Brunswick","2016A000213","Men","Somewhat weak or very weak sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411503","6.2.2.4","112","E","","","0"
"2022-04","New Brunswick","2016A000213","Men","Somewhat weak or very weak sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411503","6.2.2.4","100","E","","","0"
"2022-07","New Brunswick","2016A000213","Men","Somewhat weak or very weak sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411503","6.2.2.4","108","E","","","0"
"2022-10","New Brunswick","2016A000213","Men","Somewhat weak or very weak sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411503","6.2.2.4","102","E","","","0"
"2021-07","New Brunswick","2016A000213","Men","No opinion on sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411506","6.2.3.1","20.5","","","","1"
"2021-10","New Brunswick","2016A000213","Men","No opinion on sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411506","6.2.3.1","14.0","","","","1"
"2022-01","New Brunswick","2016A000213","Men","No opinion on sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411506","6.2.3.1","11.1","","","","1"
"2022-04","New Brunswick","2016A000213","Men","No opinion on sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411506","6.2.3.1","16.0","","","","1"
"2022-07","New Brunswick","2016A000213","Men","No opinion on sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411506","6.2.3.1","8.9","","","","1"
"2022-10","New Brunswick","2016A000213","Men","No opinion on sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411506","6.2.3.1","18.1","","","","1"
"2021-07","New Brunswick","2016A000213","Men","No opinion on sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411509","6.2.3.4","","F","","","0"
"2021-10","New Brunswick","2016A000213","Men","No opinion on sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411509","6.2.3.4","","F","","","0"
"2022-01","New Brunswick","2016A000213","Men","No opinion on sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411509","6.2.3.4","","F","","","0"
"2022-04","New Brunswick","2016A000213","Men","No opinion on sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411509","6.2.3.4","","F","","","0"
"2022-07","New Brunswick","2016A000213","Men","No opinion on sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411509","6.2.3.4","","F","","","0"
"2022-10","New Brunswick","2016A000213","Men","No opinion on sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411509","6.2.3.4","","F","","","0"
"2021-07","New Brunswick","2016A000213","Women","Very strong or somewhat strong sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411512","6.3.1.1","45.6","","","","1"
"2021-10","New Brunswick","2016A000213","Women","Very strong or somewhat strong sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411512","6.3.1.1","45.6","","","","1"
"2022-01","New Brunswick","2016A000213","Women","Very strong or somewhat strong sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411512","6.3.1.1","47.7","","","","1"
"2022-04","New Brunswick","2016A000213","Women","Very strong or somewhat strong sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411512","6.3.1.1","46.5","","","","1"
"2022-07","New Brunswick","2016A000213","Women","Very strong or somewhat strong sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411512","6.3.1.1","56.5","","","","1"
"2022-10","New Brunswick","2016A000213","Women","Very strong or somewhat strong sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411512","6.3.1.1","59.2","","","","1"
"2021-07","New Brunswick","2016A000213","Women","Very strong or somewhat strong sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411515","6.3.1.4","151","","","","0"
"2021-10","New Brunswick","2016A000213","Women","Very strong or somewhat strong sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411515","6.3.1.4","151","","","","0"
"2022-01","New Brunswick","2016A000213","Women","Very strong or somewhat strong sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411515","6.3.1.4","159","","","","0"
"2022-04","New Brunswick","2016A000213","Women","Very strong or somewhat strong sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411515","6.3.1.4","156","","","","0"
"2022-07","New Brunswick","2016A000213","Women","Very strong or somewhat strong sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411515","6.3.1.4","191","","","","0"
"2022-10","New Brunswick","2016A000213","Women","Very strong or somewhat strong sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411515","6.3.1.4","201","","","","0"
"2021-07","New Brunswick","2016A000213","Women","Somewhat weak or very weak sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411518","6.3.2.1","36.1","","","","1"
"2021-10","New Brunswick","2016A000213","Women","Somewhat weak or very weak sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411518","6.3.2.1","33.9","","","","1"
"2022-01","New Brunswick","2016A000213","Women","Somewhat weak or very weak sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411518","6.3.2.1","33.4","","","","1"
"2022-04","New Brunswick","2016A000213","Women","Somewhat weak or very weak sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411518","6.3.2.1","34.9","","","","1"
"2022-07","New Brunswick","2016A000213","Women","Somewhat weak or very weak sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411518","6.3.2.1","25.1","","","","1"
"2022-10","New Brunswick","2016A000213","Women","Somewhat weak or very weak sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411518","6.3.2.1","24.6","","","","1"
"2021-07","New Brunswick","2016A000213","Women","Somewhat weak or very weak sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411521","6.3.2.4","120","E","","","0"
"2021-10","New Brunswick","2016A000213","Women","Somewhat weak or very weak sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411521","6.3.2.4","112","E","","","0"
"2022-01","New Brunswick","2016A000213","Women","Somewhat weak or very weak sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411521","6.3.2.4","112","E","","","0"
"2022-04","New Brunswick","2016A000213","Women","Somewhat weak or very weak sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411521","6.3.2.4","117","E","","","0"
"2022-07","New Brunswick","2016A000213","Women","Somewhat weak or very weak sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411521","6.3.2.4","85","E","","","0"
"2022-10","New Brunswick","2016A000213","Women","Somewhat weak or very weak sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411521","6.3.2.4","84","E","","","0"
"2021-07","New Brunswick","2016A000213","Women","No opinion on sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411524","6.3.3.1","18.3","","","","1"
"2021-10","New Brunswick","2016A000213","Women","No opinion on sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411524","6.3.3.1","20.5","","","","1"
"2022-01","New Brunswick","2016A000213","Women","No opinion on sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411524","6.3.3.1","18.9","","","","1"
"2022-04","New Brunswick","2016A000213","Women","No opinion on sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411524","6.3.3.1","18.6","","","","1"
"2022-07","New Brunswick","2016A000213","Women","No opinion on sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411524","6.3.3.1","18.4","","","","1"
"2022-10","New Brunswick","2016A000213","Women","No opinion on sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411524","6.3.3.1","16.1","","","","1"
"2021-07","New Brunswick","2016A000213","Women","No opinion on sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411527","6.3.3.4","","F","","","0"
"2021-10","New Brunswick","2016A000213","Women","No opinion on sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411527","6.3.3.4","","F","","","0"
"2022-01","New Brunswick","2016A000213","Women","No opinion on sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411527","6.3.3.4","","F","","","0"
"2022-04","New Brunswick","2016A000213","Women","No opinion on sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411527","6.3.3.4","","F","","","0"
