"REF_DATE","GEO","DGUID","Age group","Sex","Indicators","Characteristics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021","Newfoundland and Labrador","2016A000210","50 to 64 years","Females","Body mass index, adjusted self-reported, adult (18 years and over), overweight","Number of persons","Number","223","units","0","v110793402","2.5.3.6.1","25800","","","","0"
"2022","Newfoundland and Labrador","2016A000210","50 to 64 years","Females","Body mass index, adjusted self-reported, adult (18 years and over), overweight","Number of persons","Number","223","units","0","v110793402","2.5.3.6.1","19700","E","","","0"
"2021","Newfoundland and Labrador","2016A000210","50 to 64 years","Females","Body mass index, adjusted self-reported, adult (18 years and over), obese","Number of persons","Number","223","units","0","v110793409","2.5.3.7.1","25300","","","","0"
"2022","Newfoundland and Labrador","2016A000210","50 to 64 years","Females","Body mass index, adjusted self-reported, adult (18 years and over), obese","Number of persons","Number","223","units","0","v110793409","2.5.3.7.1","27000","","","","0"
"2021","Newfoundland and Labrador","2016A000210","50 to 64 years","Females","Arthritis (15 years and over)","Number of persons","Number","223","units","0","v110793423","2.5.3.9.1","30900","","","","0"
"2022","Newfoundland and Labrador","2016A000210","50 to 64 years","Females","Arthritis (15 years and over)","Number of persons","Number","223","units","0","v110793423","2.5.3.9.1","22600","","","","0"
"2021","Newfoundland and Labrador","2016A000210","50 to 64 years","Females","Diabetes","Number of persons","Number","223","units","0","v110793430","2.5.3.10.1","7000","E","","","0"
"2022","Newfoundland and Labrador","2016A000210","50 to 64 years","Females","Diabetes","Number of persons","Number","223","units","0","v110793430","2.5.3.10.1","","F","","","0"
"2021","Newfoundland and Labrador","2016A000210","50 to 64 years","Females","Asthma","Number of persons","Number","223","units","0","v110793437","2.5.3.11.1","","..","","","0"
"2022","Newfoundland and Labrador","2016A000210","50 to 64 years","Females","Asthma","Number of persons","Number","223","units","0","v110793437","2.5.3.11.1","","..","","","0"
"2021","Newfoundland and Labrador","2016A000210","50 to 64 years","Females","Chronic obstructive pulmonary disease (COPD; 35 years and over)","Number of persons","Number","223","units","0","v110793444","2.5.3.12.1","","..","","","0"
"2022","Newfoundland and Labrador","2016A000210","50 to 64 years","Females","Chronic obstructive pulmonary disease (COPD; 35 years and over)","Number of persons","Number","223","units","0","v110793444","2.5.3.12.1","","..","","","0"
"2021","Newfoundland and Labrador","2016A000210","50 to 64 years","Females","High blood pressure","Number of persons","Number","223","units","0","v110793451","2.5.3.13.1","17800","","","","0"
"2022","Newfoundland and Labrador","2016A000210","50 to 64 years","Females","High blood pressure","Number of persons","Number","223","units","0","v110793451","2.5.3.13.1","23600","E","","","0"
"2021","Newfoundland and Labrador","2016A000210","50 to 64 years","Females","Mood disorder","Number of persons","Number","223","units","0","v110793458","2.5.3.14.1","6600","E","","","0"
"2022","Newfoundland and Labrador","2016A000210","50 to 64 years","Females","Mood disorder","Number of persons","Number","223","units","0","v110793458","2.5.3.14.1","","F","","","0"
"2022","Newfoundland and Labrador","2016A000210","50 to 64 years","Females","Anxiety disorder","Number of persons","Number","223","units","0","v1574192238","2.5.3.30.1","","F","","","0"
"2021","Newfoundland and Labrador","2016A000210","50 to 64 years","Females","Current smoker, daily or occasional","Number of persons","Number","223","units","0","v110793465","2.5.3.15.1","8200","","","","0"
"2022","Newfoundland and Labrador","2016A000210","50 to 64 years","Females","Current smoker, daily or occasional","Number of persons","Number","223","units","0","v110793465","2.5.3.15.1","17400","E","","","0"
"2021","Newfoundland and Labrador","2016A000210","50 to 64 years","Females","Current smoker, daily","Number of persons","Number","223","units","0","v110793472","2.5.3.16.1","6800","E","","","0"
"2022","Newfoundland and Labrador","2016A000210","50 to 64 years","Females","Current smoker, daily","Number of persons","Number","223","units","0","v110793472","2.5.3.16.1","16100","E","","","0"
"2021","Newfoundland and Labrador","2016A000210","50 to 64 years","Females","Cannabis use, past 12 months","Number of persons","Number","223","units","0","v1390949857","2.5.3.28.1","11700","","","","0"
"2022","Newfoundland and Labrador","2016A000210","50 to 64 years","Females","Cannabis use, past 12 months","Number of persons","Number","223","units","0","v1390949857","2.5.3.28.1","12000","E","","","0"
"2021","Newfoundland and Labrador","2016A000210","50 to 64 years","Females","Cannabis frequency of use in the past 12 months, daily or almost daily","Number of persons","Number","223","units","0","v1390949865","2.5.3.29.1","3200","E","","","0"
"2022","Newfoundland and Labrador","2016A000210","50 to 64 years","Females","Cannabis frequency of use in the past 12 months, daily or almost daily","Number of persons","Number","223","units","0","v1390949865","2.5.3.29.1","","F","","","0"
"2022","Newfoundland and Labrador","2016A000210","50 to 64 years","Females","Ever used e-cigarette or vaping device","Number of persons","Number","223","units","0","v1574192246","2.5.3.31.1","","F","","","0"
"2022","Newfoundland and Labrador","2016A000210","50 to 64 years","Females","Used e-cigarette or vaping device, past 30 days","Number of persons","Number","223","units","0","v1574192254","2.5.3.32.1","","x","","","0"
"2021","Newfoundland and Labrador","2016A000210","50 to 64 years","Females","Heavy drinking","Number of persons","Number","223","units","0","v110793479","2.5.3.17.1","10500","","","","0"
"2022","Newfoundland and Labrador","2016A000210","50 to 64 years","Females","Heavy drinking","Number of persons","Number","223","units","0","v110793479","2.5.3.17.1","13700","E","","","0"
"2021","Newfoundland and Labrador","2016A000210","50 to 64 years","Females","Self-reported physical activity, 150 minutes per week, adult (18 years and over)","Number of persons","Number","223","units","0","v110793486","2.5.3.18.1","33800","","","","0"
"2022","Newfoundland and Labrador","2016A000210","50 to 64 years","Females","Self-reported physical activity, 150 minutes per week, adult (18 years and over)","Number of persons","Number","223","units","0","v110793486","2.5.3.18.1","","..","","","0"
"2021","Newfoundland and Labrador","2016A000210","50 to 64 years","Females","Breast milk feeding initiation","Number of persons","Number","223","units","0","v110793500","2.5.3.20.1","","F","","","0"
"2022","Newfoundland and Labrador","2016A000210","50 to 64 years","Females","Breast milk feeding initiation","Number of persons","Number","223","units","0","v110793500","2.5.3.20.1","","x","","","0"
"2021","Newfoundland and Labrador","2016A000210","50 to 64 years","Females","Exclusive breastfeeding, at least 6 months","Number of persons","Number","223","units","0","v110793507","2.5.3.21.1","","F","","","0"
"2022","Newfoundland and Labrador","2016A000210","50 to 64 years","Females","Exclusive breastfeeding, at least 6 months","Number of persons","Number","223","units","0","v110793507","2.5.3.21.1","","x","","","0"
"2021","Newfoundland and Labrador","2016A000210","50 to 64 years","Females","Fruit and vegetable consumption, 5 times or more per day","Number of persons","Number","223","units","0","v110793514","2.5.3.22.1","10500","E","","","0"
"2022","Newfoundland and Labrador","2016A000210","50 to 64 years","Females","Fruit and vegetable consumption, 5 times or more per day","Number of persons","Number","223","units","0","v110793514","2.5.3.22.1","","..","","","0"
"2021","Newfoundland and Labrador","2016A000210","50 to 64 years","Females","Sense of belonging to local community, somewhat strong or very strong","Number of persons","Number","223","units","0","v110793521","2.5.3.23.1","47500","","","","0"
"2022","Newfoundland and Labrador","2016A000210","50 to 64 years","Females","Sense of belonging to local community, somewhat strong or very strong","Number of persons","Number","223","units","0","v110793521","2.5.3.23.1","46400","","","","0"
"2021","Newfoundland and Labrador","2016A000210","50 to 64 years","Females","Life satisfaction, satisfied or very satisfied","Number of persons","Number","223","units","0","v110793528","2.5.3.24.1","56500","","","","0"
"2022","Newfoundland and Labrador","2016A000210","50 to 64 years","Females","Life satisfaction, satisfied or very satisfied","Number of persons","Number","223","units","0","v110793528","2.5.3.24.1","54700","","","","0"
"2021","Newfoundland and Labrador","2016A000210","50 to 64 years","Females","Has a regular healthcare provider","Number of persons","Number","223","units","0","v110793535","2.5.3.25.1","55100","","","","0"
"2022","Newfoundland and Labrador","2016A000210","50 to 64 years","Females","Has a regular healthcare provider","Number of persons","Number","223","units","0","v110793535","2.5.3.25.1","55900","","","","0"
"2021","Newfoundland and Labrador","2016A000210","50 to 64 years","Females","Contact with a medical doctor in the past 12 months","Number of persons","Number","223","units","0","v110793542","2.5.3.26.1","","..","","","0"
"2022","Newfoundland and Labrador","2016A000210","50 to 64 years","Females","Contact with a medical doctor in the past 12 months","Number of persons","Number","223","units","0","v110793542","2.5.3.26.1","","..","","","0"
"2021","Newfoundland and Labrador","2016A000210","50 to 64 years","Females","Influenza immunization in the past 12 months","Number of persons","Number","223","units","0","v123340867","2.5.3.27.1","","..","","","0"
"2022","Newfoundland and Labrador","2016A000210","50 to 64 years","Females","Influenza immunization in the past 12 months","Number of persons","Number","223","units","0","v123340867","2.5.3.27.1","33100","","","","0"
"2021","Newfoundland and Labrador","2016A000210","65 years and over","Males","Perceived health, very good or excellent","Number of persons","Number","223","units","0","v110793731","2.6.2.1.1","27900","","","","0"
"2022","Newfoundland and Labrador","2016A000210","65 years and over","Males","Perceived health, very good or excellent","Number of persons","Number","223","units","0","v110793731","2.6.2.1.1","25500","","","","0"
"2021","Newfoundland and Labrador","2016A000210","65 years and over","Males","Perceived health, fair or poor","Number of persons","Number","223","units","0","v110793738","2.6.2.2.1","12400","","","","0"
"2022","Newfoundland and Labrador","2016A000210","65 years and over","Males","Perceived health, fair or poor","Number of persons","Number","223","units","0","v110793738","2.6.2.2.1","13700","E","","","0"
"2021","Newfoundland and Labrador","2016A000210","65 years and over","Males","Perceived mental health, very good or excellent","Number of persons","Number","223","units","0","v110793745","2.6.2.3.1","33300","","","","0"
"2022","Newfoundland and Labrador","2016A000210","65 years and over","Males","Perceived mental health, very good or excellent","Number of persons","Number","223","units","0","v110793745","2.6.2.3.1","31600","","","","0"
"2021","Newfoundland and Labrador","2016A000210","65 years and over","Males","Perceived mental health, fair or poor","Number of persons","Number","223","units","0","v110793752","2.6.2.4.1","2300","E","","","0"
"2022","Newfoundland and Labrador","2016A000210","65 years and over","Males","Perceived mental health, fair or poor","Number of persons","Number","223","units","0","v110793752","2.6.2.4.1","","F","","","0"
